"Entity","Code","Day","Monthly.CO..emissions.from.domestic.aviation","Monthly.CO..emissions.from.international.aviation","Year"
"Bahrain","BHR",2020-11-15,75.1767,18598.2,"2020"
"Bahrain","BHR",2020-12-15,170.022,25415.2,"2020"
"Bahrain","BHR",2021-01-15,194.295,24968.5,"2021"
"Bahrain","BHR",2021-02-15,121.476,21714.4,"2021"
"Bahrain","BHR",2021-03-15,48.6563,29615.7,"2021"
"Bahrain","BHR",2021-04-15,72.9295,27689.8,"2021"
"Bahrain","BHR",2021-05-15,121.696,36835.2,"2021"
"Bahrain","BHR",2021-06-15,48.7663,34714.8,"2021"
"Bahrain","BHR",2021-07-15,48.5463,40418.2,"2021"
"Bahrain","BHR",2021-08-15,686.827,48194.4,"2021"
"Bahrain","BHR",2021-09-15,466.515,45523,"2021"
"Bahrain","BHR",2021-10-15,141.746,44104,"2021"
"Bahrain","BHR",2021-11-15,186.218,47590.6,"2021"
"Bahrain","BHR",2021-12-15,97.3795,52217.9,"2021"
"Bahrain","BHR",2022-01-15,281.119,49627.4,"2022"
"Bahrain","BHR",2022-02-15,109.659,44555.3,"2022"
"Bahrain","BHR",2022-03-15,193.741,59228.8,"2022"
"Bahrain","BHR",2022-04-15,35.3444,52351.7,"2022"
"Bahrain","BHR",2022-06-15,48.7663,50299.1,"2022"
"Bahrain","BHR",2022-07-15,73.0866,69501,"2022"
"Bahrain","BHR",2022-08-15,48.8292,71138.8,"2022"
"Bahrain","BHR",2022-09-15,24.3832,67415.5,"2022"
"Bahrain","BHR",2022-10-15,24.3832,68419.3,"2022"
"Bahrain","BHR",2022-11-15,145.655,67402.2,"2022"
"Bahrain","BHR",2023-01-15,25.9752,70244.7,"2023"
"Bahrain","BHR",2023-02-15,26.0852,60139.3,"2023"
"Bahrain","BHR",2023-03-15,26.7575,64374.7,"2023"
"Bangladesh","BGD",2019-01-15,3115.81,98282.5,"2019"
"Bangladesh","BGD",2019-02-15,2752.8,92372.4,"2019"
"Bangladesh","BGD",2019-03-15,3028.95,97549,"2019"
"Bangladesh","BGD",2019-04-15,3684.22,99908.6,"2019"
"Bangladesh","BGD",2019-05-15,3934.31,103066,"2019"
"Bangladesh","BGD",2019-06-15,4623.43,99615,"2019"
"Bangladesh","BGD",2019-07-15,3527.4,122551,"2019"
"Bangladesh","BGD",2019-08-15,6151.73,117641,"2019"
"Bangladesh","BGD",2019-09-15,6474.54,116930,"2019"
"Bangladesh","BGD",2019-10-15,6491.09,109605,"2019"
"Bangladesh","BGD",2019-11-15,6261.74,100888,"2019"
"Bangladesh","BGD",2019-12-15,9230.12,109347,"2019"
"Bangladesh","BGD",2020-01-15,10262,110482,"2020"
"Bangladesh","BGD",2020-02-15,11397.4,104935,"2020"
"Bangladesh","BGD",2020-03-15,11590.2,64201.7,"2020"
"Bangladesh","BGD",2020-04-15,23.0614,4010.31,"2020"
"Bangladesh","BGD",2020-05-15,72.4841,9013.4,"2020"
"Bangladesh","BGD",2020-06-15,4017.69,14186.2,"2020"
"Bangladesh","BGD",2020-07-15,8610.61,26640,"2020"
"Bangladesh","BGD",2020-08-15,13695.4,29616.1,"2020"
"Bangladesh","BGD",2020-09-15,13361.3,35670.6,"2020"
"Bangladesh","BGD",2020-10-15,17212.3,50149.9,"2020"
"Bangladesh","BGD",2020-11-15,31635.7,47564.9,"2020"
"Bangladesh","BGD",2020-12-15,38880.6,53635.7,"2020"
"Bangladesh","BGD",2021-01-15,36716,65322.4,"2021"
"Bangladesh","BGD",2021-02-15,34609.9,66281.5,"2021"
"Bangladesh","BGD",2021-03-15,27419.6,87645.2,"2021"
"Bangladesh","BGD",2021-04-15,11210,69673.5,"2021"
"Bangladesh","BGD",2021-05-15,22377.9,69683.3,"2021"
"Bangladesh","BGD",2021-06-15,18406.4,67359.6,"2021"
"Bangladesh","BGD",2021-07-15,7820.81,72336.3,"2021"
"Bangladesh","BGD",2021-08-15,24827,72591.4,"2021"
"Bangladesh","BGD",2021-09-15,26108.7,88625.3,"2021"
"Bangladesh","BGD",2021-10-15,42684.7,92671.7,"2021"
"Bangladesh","BGD",2021-11-15,51685.4,88904.8,"2021"
"Bangladesh","BGD",2021-12-15,44483,94213.3,"2021"
"Bangladesh","BGD",2022-01-15,37371.2,105362,"2022"
"Bangladesh","BGD",2022-02-15,35327.3,102565,"2022"
"Bangladesh","BGD",2022-03-15,42414.4,117481,"2022"
"Bangladesh","BGD",2022-04-15,37640.7,117466,"2022"
"Bangladesh","BGD",2022-05-15,16695.3,118394,"2022"
"Bangladesh","BGD",2022-06-15,20555.6,140938,"2022"
"Bangladesh","BGD",2022-07-15,27063.1,128655,"2022"
"Bangladesh","BGD",2022-08-15,26066,125182,"2022"
"Bangladesh","BGD",2022-09-15,27298.8,124216,"2022"
"Bangladesh","BGD",2022-10-15,25312.9,127143,"2022"
"Bangladesh","BGD",2022-11-15,23997.9,116746,"2022"
"Bangladesh","BGD",2022-12-15,29403.6,120168,"2022"
"Bangladesh","BGD",2023-01-15,25879.5,125859,"2023"
"Bangladesh","BGD",2023-02-15,24166.8,111760,"2023"
"Bangladesh","BGD",2023-03-15,30178.3,118415,"2023"
"Barbados","BRB",2019-01-15,1.59248,50528.4,"2019"
"Barbados","BRB",2019-03-15,6.45201,45275.7,"2019"
"Barbados","BRB",2019-06-15,1.70796,23210.2,"2019"
"Barbados","BRB",2019-09-15,184.536,20540.4,"2019"
"Barbados","BRB",2020-01-15,1.22973,53139.2,"2020"
"Barbados","BRB",2020-02-15,0.577795,48539.7,"2020"
"Barbados","BRB",2020-05-15,2.24951,3546.68,"2020"
"Barbados","BRB",2021-08-15,2.30726,15663.8,"2021"
"Barbados","BRB",2022-11-15,2.55789,37423.6,"2022"
"Barbados","BRB",2022-12-15,9.8269,48476.9,"2022"
"Barbados","BRB",2023-01-15,0.719768,58224.2,"2023"
"Barbados","BRB",2023-03-15,6.92811,44201.2,"2023"
"Belarus","BLR",2019-01-15,4.04849,22230.6,"2019"
"Belarus","BLR",2019-02-15,4.04849,19483.5,"2019"
"Belarus","BLR",2019-03-15,6.07274,19792.7,"2019"
"Belarus","BLR",2019-04-15,10.1212,21584.4,"2019"
"Belarus","BLR",2019-05-15,6.07274,24984.9,"2019"
"Belarus","BLR",2019-07-15,10.1212,32794.4,"2019"
"Belarus","BLR",2019-08-15,10.5899,32325.2,"2019"
"Belarus","BLR",2019-09-15,12.1168,28476.9,"2019"
"Belarus","BLR",2019-10-15,15.3586,25308.8,"2019"
"Belarus","BLR",2019-11-15,2.02425,22380.4,"2019"
"Belarus","BLR",2020-02-15,4.04849,21019,"2020"
"Belarus","BLR",2020-03-15,2.02425,15863.4,"2020"
"Belarus","BLR",2020-08-15,11.6991,13108.9,"2020"
"Belarus","BLR",2020-10-15,58.1718,11772.2,"2020"
"Belarus","BLR",2020-11-15,34.6552,9071.84,"2020"
"Belarus","BLR",2020-12-15,141.658,10519.6,"2020"
"Belarus","BLR",2021-01-15,35.7833,9722.73,"2021"
"Belarus","BLR",2021-02-15,88.7784,9716.72,"2021"
"Belarus","BLR",2021-03-15,123.434,12675.5,"2021"
"Belarus","BLR",2021-04-15,128.726,13929.3,"2021"
"Belarus","BLR",2021-05-15,79.4825,16224.8,"2021"
"Belarus","BLR",2021-06-15,34.6552,15056.7,"2021"
"Belarus","BLR",2021-07-15,72.4633,15941,"2021"
"Belarus","BLR",2021-08-15,73.887,16883.4,"2021"
"Belarus","BLR",2021-09-15,71.0025,17419.4,"2021"
"Belarus","BLR",2021-10-15,73.0019,17959.5,"2021"
"Belarus","BLR",2021-11-15,72.8264,13489.2,"2021"
"Belarus","BLR",2021-12-15,40.7285,12814.3,"2021"
"Belarus","BLR",2022-01-15,76.2585,11937.8,"2022"
"Belarus","BLR",2022-02-15,1.55103,9635.16,"2022"
"Belarus","BLR",2022-05-15,71.5666,12323.7,"2022"
"Belarus","BLR",2022-06-15,12.1084,13333.8,"2022"
"Belarus","BLR",2022-07-15,76.462,15674.7,"2022"
"Belarus","BLR",2022-08-15,20.9937,15899.4,"2022"
"Belarus","BLR",2022-09-15,74.911,15769.5,"2022"
"Belarus","BLR",2022-10-15,72.0149,14989.6,"2022"
"Belarus","BLR",2022-12-15,18.34,15288.9,"2022"
"Belarus","BLR",2023-02-15,18.34,11638.6,"2023"
"Belgium","BEL",2019-01-15,47.8806,226886,"2019"
"Belgium","BEL",2019-02-15,26.8124,201459,"2019"
"Belgium","BEL",2019-03-15,85.6438,220719,"2019"
"Belgium","BEL",2019-04-15,35.4169,258815,"2019"
"Belgium","BEL",2019-05-15,55.0184,280618,"2019"
"Belgium","BEL",2019-06-15,54.1052,283566,"2019"
"Belgium","BEL",2019-07-15,43.9016,308642,"2019"
"Belgium","BEL",2019-08-15,45.3314,305410,"2019"
"Belgium","BEL",2019-09-15,39.3629,289044,"2019"
"Belgium","BEL",2019-10-15,57.6247,280990,"2019"
"Belgium","BEL",2019-11-15,28.2324,249422,"2019"
"Belgium","BEL",2019-12-15,36.6021,258976,"2019"
"Belgium","BEL",2020-01-15,35.0973,246139,"2020"
"Belgium","BEL",2020-02-15,23.4763,229442,"2020"
"Belgium","BEL",2020-03-15,22.0523,168884,"2020"
"Belgium","BEL",2020-04-15,9.53633,41510.5,"2020"
"Belgium","BEL",2020-05-15,4.74899,50533.8,"2020"
"Belgium","BEL",2020-06-15,144.884,53590.8,"2020"
"Belgium","BEL",2020-07-15,61.7315,124810,"2020"
"Belgium","BEL",2020-08-15,87.9394,140600,"2020"
"Belgium","BEL",2020-09-15,254.689,115766,"2020"
"Belgium","BEL",2020-10-15,2012.64,113859,"2020"
"Belgium","BEL",2020-11-15,1592.28,108132,"2020"
"Belgium","BEL",2020-12-15,1029.45,118953,"2020"
"Belgium","BEL",2021-01-15,1025.35,104341,"2021"
"Belgium","BEL",2021-02-15,1836.59,96911.7,"2021"
"Belgium","BEL",2021-03-15,2186.69,108943,"2021"
"Belgium","BEL",2021-04-15,2151.56,130398,"2021"
"Belgium","BEL",2021-05-15,2209.41,152974,"2021"
"Belgium","BEL",2021-06-15,2657.24,184536,"2021"
"Belgium","BEL",2021-07-15,2471.61,241370,"2021"
"Belgium","BEL",2021-08-15,2951.16,241678,"2021"
"Belgium","BEL",2021-09-15,2649.89,231972,"2021"
"Belgium","BEL",2021-10-15,3144.25,245848,"2021"
"Belgium","BEL",2021-11-15,2186.7,238802,"2021"
"Belgium","BEL",2021-12-15,1924.62,235338,"2021"
"Belgium","BEL",2022-01-15,2016.07,207188,"2022"
"Belgium","BEL",2022-02-15,3637.56,195497,"2022"
"Belgium","BEL",2022-03-15,4002.1,245091,"2022"
"Belgium","BEL",2022-04-15,2696.47,262146,"2022"
"Belgium","BEL",2022-05-15,3527.09,277373,"2022"
"Belgium","BEL",2022-06-15,5173.18,288056,"2022"
"Belgium","BEL",2022-07-15,3887.5,312525,"2022"
"Belgium","BEL",2022-08-15,5187.42,305163,"2022"
"Belgium","BEL",2022-09-15,4322.36,280228,"2022"
"Belgium","BEL",2022-10-15,2533.46,275569,"2022"
"Belgium","BEL",2022-11-15,2745.45,236512,"2022"
"Belgium","BEL",2022-12-15,2102.49,242814,"2022"
"Belgium","BEL",2023-01-15,1873.18,233519,"2023"
"Belgium","BEL",2023-02-15,2843.18,221904,"2023"
"Belgium","BEL",2023-03-15,6842.02,251079,"2023"
"Belize","BLZ",2020-01-15,0.207744,7134.88,"2020"
"Belize","BLZ",2020-10-15,25.2573,770.248,"2020"
"Belize","BLZ",2020-11-15,82.4602,1495.98,"2020"
"Belize","BLZ",2020-12-15,84.7555,2692.85,"2020"
"Belize","BLZ",2021-01-15,98.1232,4490.21,"2021"
"Belize","BLZ",2021-02-15,140.839,3235.1,"2021"
"Belize","BLZ",2021-03-15,179.025,5392.42,"2021"
"Belize","BLZ",2021-04-15,166.624,4695.11,"2021"
"Belize","BLZ",2021-05-15,187.418,5227.74,"2021"
"Belize","BLZ",2021-06-15,142.428,4488.74,"2021"
"Belize","BLZ",2021-07-15,92.0678,5575.75,"2021"
"Belize","BLZ",2021-08-15,127.003,4044.31,"2021"
"Belize","BLZ",2021-09-15,285.65,2751.48,"2021"
"Belize","BLZ",2021-10-15,385.799,3659.08,"2021"
"Belize","BLZ",2021-11-15,159.062,5436.52,"2021"
"Belize","BLZ",2021-12-15,663.157,7667.07,"2021"
"Belize","BLZ",2022-01-15,67.6567,7453.02,"2022"
"Belize","BLZ",2022-02-15,1583.92,6434.4,"2022"
"Belize","BLZ",2022-03-15,1255.05,7592.18,"2022"
"Belize","BLZ",2022-04-15,297.488,7117.56,"2022"
"Belize","BLZ",2022-05-15,107.093,5722.95,"2022"
"Belize","BLZ",2022-06-15,98.7406,7388.39,"2022"
"Belize","BLZ",2022-07-15,40.2092,5910.87,"2022"
"Belize","BLZ",2022-08-15,26.9648,4828.7,"2022"
"Belize","BLZ",2022-09-15,46.3051,2448.99,"2022"
"Belize","BLZ",2022-10-15,628.904,2877.07,"2022"
"Belize","BLZ",2022-11-15,4.75814,4362.44,"2022"
"Belize","BLZ",2022-12-15,22.1929,6139.08,"2022"
"Belize","BLZ",2023-01-15,735.13,6526.83,"2023"
"Belize","BLZ",2023-02-15,79.2758,6016.13,"2023"
"Belize","BLZ",2023-03-15,242.646,6974.58,"2023"
"Bhutan","BTN",2019-10-15,22.7633,2587.59,"2019"
"Bhutan","BTN",2019-11-15,1703.37,2205.07,"2019"
"Bhutan","BTN",2019-12-15,1669.51,2232.07,"2019"
"Bhutan","BTN",2020-01-15,1308.78,1971.27,"2020"
"Bhutan","BTN",2020-02-15,824.283,1641.41,"2020"
"Bhutan","BTN",2020-03-15,529.181,880.05,"2020"
"Bhutan","BTN",2020-04-15,341.252,353.879,"2020"
"Bhutan","BTN",2020-05-15,457.161,361.738,"2020"
"Bhutan","BTN",2020-06-15,44.7594,327.706,"2020"
"Bhutan","BTN",2020-07-15,45.4691,157.369,"2020"
"Bhutan","BTN",2020-08-15,70.4593,180.317,"2020"
"Bhutan","BTN",2020-09-15,29.7761,219.204,"2020"
"Bhutan","BTN",2020-10-15,98.5273,200.37,"2020"
"Bhutan","BTN",2020-11-15,177.675,227.222,"2020"
"Bhutan","BTN",2020-12-15,146.29,222.933,"2020"
"Bhutan","BTN",2021-02-15,180.999,164.95,"2021"
"Bhutan","BTN",2021-03-15,116.156,180.104,"2021"
"Bhutan","BTN",2021-05-15,58.6896,185.352,"2021"
"Bhutan","BTN",2021-06-15,4.73216,152.886,"2021"
"Bhutan","BTN",2021-07-15,4.73216,135.44,"2021"
"Bhutan","BTN",2021-08-15,18.6291,251.031,"2021"
"Bhutan","BTN",2021-09-15,48.1344,271.414,"2021"
"Bhutan","BTN",2021-10-15,622.054,242.741,"2021"
"Bhutan","BTN",2021-11-15,278.658,341.061,"2021"
"Bhutan","BTN",2021-12-15,629.409,319.072,"2021"
"Bhutan","BTN",2022-01-15,542.987,307.156,"2022"
"Bhutan","BTN",2022-02-15,183.608,308.659,"2022"
"Bhutan","BTN",2022-03-15,1177.41,315.3,"2022"
"Bhutan","BTN",2022-04-15,824.591,363.793,"2022"
"Bhutan","BTN",2022-05-15,677.144,403.028,"2022"
"Bhutan","BTN",2022-06-15,498.236,1145.43,"2022"
"Bhutan","BTN",2022-07-15,147.461,658.852,"2022"
"Bhutan","BTN",2022-08-15,384.066,700.894,"2022"
"Bhutan","BTN",2022-09-15,513.976,854.602,"2022"
"Bhutan","BTN",2022-10-15,1135.81,924.871,"2022"
"Bhutan","BTN",2022-11-15,2892.59,1080.48,"2022"
"Bhutan","BTN",2022-12-15,163.232,1104.37,"2022"
"Bhutan","BTN",2023-01-15,131.188,1409.04,"2023"
"Bhutan","BTN",2023-02-15,641.59,1009.74,"2023"
"Bhutan","BTN",2023-03-15,897.764,1131.33,"2023"
"Bolivia","BOL",2019-01-15,8113.83,21840.4,"2019"
"Bolivia","BOL",2019-02-15,7603.41,19332.4,"2019"
"Bolivia","BOL",2019-03-15,8650.03,17742.9,"2019"
"Bolivia","BOL",2019-04-15,9206.45,18974.4,"2019"
"Bolivia","BOL",2019-05-15,7489.05,19323,"2019"
"Bolivia","BOL",2019-06-15,8964.04,19411.2,"2019"
"Bolivia","BOL",2019-07-15,10521.4,20001.5,"2019"
"Bolivia","BOL",2019-08-15,9653.21,19307.2,"2019"
"Bolivia","BOL",2019-09-15,8143.88,18865.2,"2019"
"Bolivia","BOL",2019-10-15,6306.73,18485.8,"2019"
"Bolivia","BOL",2019-11-15,7015.55,17291.6,"2019"
"Bolivia","BOL",2019-12-15,10875.1,24046.8,"2019"
"Bolivia","BOL",2020-01-15,10694.5,22046.5,"2020"
"Bolivia","BOL",2020-02-15,10632.4,19192.9,"2020"
"Bolivia","BOL",2020-03-15,7821.51,11443.3,"2020"
"Bolivia","BOL",2020-04-15,25.5897,1244.55,"2020"
"Bolivia","BOL",2020-05-15,292.036,1563.45,"2020"
"Bolivia","BOL",2020-06-15,675.16,1932.44,"2020"
"Bolivia","BOL",2020-07-15,1785.17,4695.32,"2020"
"Bolivia","BOL",2020-08-15,3912.42,3919.77,"2020"
"Bolivia","BOL",2020-09-15,5087.92,3980.72,"2020"
"Bolivia","BOL",2020-10-15,8133.97,5426.6,"2020"
"Bolivia","BOL",2020-11-15,10356.2,7636.03,"2020"
"Bolivia","BOL",2020-12-15,11613.6,10632.5,"2020"
"Bolivia","BOL",2021-01-15,10275.6,10378.1,"2021"
"Bolivia","BOL",2021-02-15,9846.16,9295.51,"2021"
"Bolivia","BOL",2021-03-15,8985.33,7957.04,"2021"
"Bolivia","BOL",2021-04-15,11595.4,7286.34,"2021"
"Bolivia","BOL",2021-05-15,12174.3,9117.15,"2021"
"Bolivia","BOL",2021-06-15,11850.7,11519.3,"2021"
"Bolivia","BOL",2021-07-15,9422.38,13089.3,"2021"
"Bolivia","BOL",2021-08-15,8478.01,12163.1,"2021"
"Bolivia","BOL",2021-09-15,9897.63,11768.7,"2021"
"Bolivia","BOL",2021-10-15,9622.26,12231.3,"2021"
"Bolivia","BOL",2021-11-15,7797.83,12737.5,"2021"
"Bolivia","BOL",2021-12-15,12583.6,14708.9,"2021"
"Bolivia","BOL",2022-01-15,10778.7,14717.7,"2022"
"Bolivia","BOL",2022-02-15,10576,12033,"2022"
"Bolivia","BOL",2022-03-15,13126.5,13561.8,"2022"
"Bolivia","BOL",2022-04-15,10580.9,13687.3,"2022"
"Bolivia","BOL",2022-05-15,15796.5,15789.9,"2022"
"Bolivia","BOL",2022-06-15,17682.5,8892.4,"2022"
"Bolivia","BOL",2022-07-15,12944,17367.6,"2022"
"Bolivia","BOL",2022-08-15,14356.2,17731.5,"2022"
"Bolivia","BOL",2022-09-15,13797.5,17031.8,"2022"
"Bolivia","BOL",2022-10-15,14670.9,17535.6,"2022"
"Bolivia","BOL",2022-11-15,13632.9,17509.1,"2022"
"Bolivia","BOL",2022-12-15,15642.9,19870.4,"2022"
"Bolivia","BOL",2023-01-15,14761.1,19331.5,"2023"
"Bolivia","BOL",2023-02-15,14848.8,16388.7,"2023"
"Bolivia","BOL",2023-03-15,16860.6,17198.2,"2023"
"Bosnia and Herzegovina","BIH",2019-08-15,9.43633,14000,"2019"
"Bosnia and Herzegovina","BIH",2020-10-15,1.16746,2830.75,"2020"
"Bosnia and Herzegovina","BIH",2020-11-15,21.3662,2621.1,"2020"
"Bosnia and Herzegovina","BIH",2020-12-15,13.347,2675.55,"2020"
"Bosnia and Herzegovina","BIH",2021-01-15,22.5337,2351.25,"2021"
"Bosnia and Herzegovina","BIH",2021-02-15,82.8878,1655.44,"2021"
"Bosnia and Herzegovina","BIH",2021-05-15,2.33492,4977.78,"2021"
"Bosnia and Herzegovina","BIH",2021-06-15,3.50238,10512.9,"2021"
"Bosnia and Herzegovina","BIH",2021-07-15,4.66984,15454,"2021"
"Bosnia and Herzegovina","BIH",2021-09-15,1.13869,10165,"2021"
"Bosnia and Herzegovina","BIH",2021-10-15,2.33492,8570.26,"2021"
"Bosnia and Herzegovina","BIH",2021-12-15,1.16746,11298.7,"2021"
"Bosnia and Herzegovina","BIH",2022-01-15,2.33492,7405.15,"2022"
"Bosnia and Herzegovina","BIH",2022-02-15,20.722,4241.28,"2022"
"Bosnia and Herzegovina","BIH",2022-03-15,4.72914,7702.09,"2022"
"Bosnia and Herzegovina","BIH",2022-06-15,87.5577,14722.8,"2022"
"Bosnia and Herzegovina","BIH",2022-07-15,3.56168,21230.6,"2022"
"Bosnia and Herzegovina","BIH",2022-08-15,3.47361,19533.8,"2022"
"Bosnia and Herzegovina","BIH",2022-09-15,12.8616,14408.5,"2022"
"Bosnia and Herzegovina","BIH",2022-10-15,21.3662,10786.7,"2022"
"Bosnia and Herzegovina","BIH",2022-11-15,3.50238,7849.2,"2022"
"Bosnia and Herzegovina","BIH",2022-12-15,12.4495,8304.07,"2022"
"Bosnia and Herzegovina","BIH",2023-01-15,1.16746,10112.6,"2023"
"Bosnia and Herzegovina","BIH",2023-03-15,5.64104,9856.29,"2023"
"Botswana","BWA",2019-01-15,43.5504,1798.99,"2019"
"Botswana","BWA",2019-02-15,8.71008,1533.19,"2019"
"Botswana","BWA",2019-03-15,41.2604,2245.36,"2019"
"Botswana","BWA",2019-04-15,167.239,2937.92,"2019"
"Botswana","BWA",2019-05-15,124.374,2987,"2019"
"Botswana","BWA",2019-06-15,444.302,3436.64,"2019"
"Botswana","BWA",2019-07-15,293.485,2942.76,"2019"
"Botswana","BWA",2019-08-15,618.11,3077.32,"2019"
"Botswana","BWA",2019-09-15,547.542,3043.09,"2019"
"Botswana","BWA",2019-10-15,468.227,3117.42,"2019"
"Botswana","BWA",2019-11-15,788.229,2953.04,"2019"
"Botswana","BWA",2019-12-15,1476.71,2863.47,"2019"
"Botswana","BWA",2020-01-15,621.5,3556.1,"2020"
"Botswana","BWA",2020-02-15,744.877,2934.85,"2020"
"Botswana","BWA",2020-03-15,1218.7,2030.38,"2020"
"Botswana","BWA",2020-04-15,26.1303,2.51014,"2020"
"Botswana","BWA",2020-05-15,8.71008,184.003,"2020"
"Botswana","BWA",2020-10-15,5.34973,130.842,"2020"
"Botswana","BWA",2020-11-15,33.3106,414.123,"2020"
"Botswana","BWA",2020-12-15,766.642,856.71,"2020"
"Botswana","BWA",2021-01-15,264.532,727.605,"2021"
"Botswana","BWA",2021-02-15,263.36,745.371,"2021"
"Botswana","BWA",2021-03-15,518.483,668.739,"2021"
"Botswana","BWA",2021-04-15,898.912,779.952,"2021"
"Botswana","BWA",2021-05-15,560.746,699.273,"2021"
"Botswana","BWA",2021-06-15,215.701,1453.24,"2021"
"Botswana","BWA",2021-07-15,158.993,1249.17,"2021"
"Botswana","BWA",2021-08-15,204.036,1412.63,"2021"
"Botswana","BWA",2021-09-15,196.768,1360.19,"2021"
"Botswana","BWA",2021-10-15,119.555,1679.22,"2021"
"Botswana","BWA",2021-11-15,130.965,2088.64,"2021"
"Botswana","BWA",2021-12-15,163.605,1536.15,"2021"
"Botswana","BWA",2022-01-15,173.227,1224.6,"2022"
"Botswana","BWA",2022-02-15,89.1551,1042.03,"2022"
"Botswana","BWA",2022-03-15,37.8471,1901.38,"2022"
"Botswana","BWA",2022-04-15,88.4911,2240.16,"2022"
"Botswana","BWA",2022-05-15,225.659,2221.31,"2022"
"Botswana","BWA",2022-06-15,96.0764,1565.6,"2022"
"Botswana","BWA",2022-07-15,203.31,2611.79,"2022"
"Botswana","BWA",2022-08-15,219.107,3175.56,"2022"
"Botswana","BWA",2022-09-15,181.359,3097.65,"2022"
"Botswana","BWA",2022-10-15,193.312,2767.97,"2022"
"Botswana","BWA",2022-11-15,82.5469,2534.97,"2022"
"Botswana","BWA",2022-12-15,107.798,2448.96,"2022"
"Botswana","BWA",2023-01-15,74.9152,1937.98,"2023"
"Botswana","BWA",2023-02-15,172.324,1878.77,"2023"
"Botswana","BWA",2023-03-15,241.628,2310.69,"2023"
"Brazil","BRA",2019-01-15,817951,656281,"2019"
"Brazil","BRA",2019-02-15,676303,563712,"2019"
"Brazil","BRA",2019-03-15,639765,551117,"2019"
"Brazil","BRA",2019-04-15,650303,529418,"2019"
"Brazil","BRA",2019-05-15,616781,540989,"2019"
"Brazil","BRA",2019-06-15,610732,538689,"2019"
"Brazil","BRA",2019-07-15,762313,573997,"2019"
"Brazil","BRA",2019-08-15,710013,562004,"2019"
"Brazil","BRA",2019-09-15,697557,532661,"2019"
"Brazil","BRA",2019-10-15,737727,536944,"2019"
"Brazil","BRA",2019-11-15,735834,518246,"2019"
"Brazil","BRA",2019-12-15,808733,620857,"2019"
"Brazil","BRA",2020-01-15,852915,608128,"2020"
"Brazil","BRA",2020-02-15,733508,547593,"2020"
"Brazil","BRA",2020-03-15,561097,420629,"2020"
"Brazil","BRA",2020-04-15,67667.5,45964.4,"2020"
"Brazil","BRA",2020-05-15,86554.2,66308.8,"2020"
"Brazil","BRA",2020-06-15,125010,81638.2,"2020"
"Brazil","BRA",2020-07-15,204958,90574.2,"2020"
"Brazil","BRA",2020-08-15,257321,106689,"2020"
"Brazil","BRA",2020-09-15,328468,117730,"2020"
"Brazil","BRA",2020-10-15,467332,142363,"2020"
"Brazil","BRA",2020-11-15,506367,152739,"2020"
"Brazil","BRA",2020-12-15,634262,195850,"2020"
"Brazil","BRA",2021-01-15,682231,199708,"2021"
"Brazil","BRA",2021-02-15,512563,156792,"2021"
"Brazil","BRA",2021-03-15,449785,177182,"2021"
"Brazil","BRA",2021-04-15,329310,175302,"2021"
"Brazil","BRA",2021-05-15,419261,205516,"2021"
"Brazil","BRA",2021-06-15,495760,196607,"2021"
"Brazil","BRA",2021-07-15,655153,220711,"2021"
"Brazil","BRA",2021-08-15,639198,220545,"2021"
"Brazil","BRA",2021-09-15,664644,220028,"2021"
"Brazil","BRA",2021-10-15,702958,244527,"2021"
"Brazil","BRA",2021-11-15,750293,274604,"2021"
"Brazil","BRA",2021-12-15,849653,319979,"2021"
"Brazil","BRA",2022-01-15,823555,353366,"2022"
"Brazil","BRA",2022-02-15,640328,327502,"2022"
"Brazil","BRA",2022-03-15,739368,355060,"2022"
"Brazil","BRA",2022-04-15,713746,355579,"2022"
"Brazil","BRA",2022-05-15,767746,371802,"2022"
"Brazil","BRA",2022-06-15,688376,371789,"2022"
